company,topic,title,url,source,author,published_at,published_date,description,content
QCOM,,"Top 5 4th Quarter Trades of Horizon Investment Services, LLC",https://www.gurufocus.com/news/1945203/top-5-4th-quarter-trades-of-horizon-investment-services-llc,gurufocus.com,,2023-02-08T04:00:04Z,2023-02-08,GuruFocus Article or News written by insider and the topic is about:,GuruFocus Article or News written by insider and the topic is about:
QCOM,,OnePlus 11 5G review: A pro-grade phone even if it does not have it in name,https://www.business-standard.com/article/technology/oneplus-11-5g-review-a-pro-grade-phone-even-if-it-does-not-have-it-in-name-123020800242_1.html,business-standard.com,,2023-02-08T03:46:00Z,2023-02-08,"OnePlus included two-side curved screen, alert slider, and Hasselblad imaging in the OnePlus 11 5G, making it pro-grade premium smartphone","OnePlus included two-side curved screen, alert slider, and Hasselblad imaging in the OnePlus 11 5G, making it pro-grade premium smartphone"
QCOM,,"Microsoft Bing, Edge Browser get powerful AI capabilities to rival Google",https://www.techlusive.in/news/microsoft-bing-gets-an-even-powerful-language-model-than-chatgpt-edge-gets-ai-features-1348302/,bgr.in,,2023-02-08T03:39:48Z,2023-02-08,"Microsoft Bing gets an even powerful language model than ChatGPT, Edge browser gets AI features","Microsoft Bing gets an even powerful language model than ChatGPT, Edge browser gets AI features"
QCOM,,"OnePlus 11 5G launched in India: Top specs, price, sale date, everything else you need to know",https://www.businesstoday.in/technology/story/oneplus-11-5g-launched-in-india-top-specs-price-sale-date-everything-else-you-need-to-know-369432-2023-02-08,businesstoday.in,,2023-02-08T03:08:43Z,2023-02-08,OnePlus 11 comes in two variants in India. The base model packs 8GB RAM and 128GB of internal storage. The phone will go on sale starting February 14 on Amazon....,OnePlus 11 comes in two variants in India. The base model packs 8GB RAM and 128GB of internal storage. The phone will go on sale starting February 14 on Amazon....
QCOM,,"Microsoft packs Bing, Edge with AI in challenge to Google",https://www.thesundaily.my/home/microsoft-packs-bing-edge-with-ai-in-challenge-to-google-LH10609772,thesundaily.my,,2023-02-08T02:28:35Z,2023-02-08,"REDMOND, Washington: Microsoft Corp is revamping its Bing search engine and Edge web browser with artificial intelligence (AI), the company said on Tu...","REDMOND, Washington: Microsoft Corp is revamping its Bing search engine and Edge web browser with artificial intelligence (AI), the company said on Tu..."
QCOM,,"Microsoft packs Bing engine, Edge browser with AI in challenge to Google",https://www.business-standard.com/article/technology/microsoft-packs-bing-engine-edge-browser-with-ai-in-challenge-to-google-123020800023_1.html,business-standard.com,,2023-02-08T01:23:00Z,2023-02-08,The maker of the Windows operating system is staking its future on AI through billions of dollars of investment,The maker of the Windows operating system is staking its future on AI through billions of dollars of investment
QCOM,,LG LAUNCHES THE ENERGY EFFICIENT MULTI V i WITH CUTTING-EDGE AI ENGINE,https://www.prnewswire.com/news-releases/lg-launches-the-energy-efficient-multi-v-i-with-cutting-edge-ai-engine-301740790.html,prnewswire.com,,2023-02-08T01:00:00Z,2023-02-08,"/PRNewswire/ -- LG Electronics (LG) has announced the launch of the new Multi V™ i, a Variable Refrigerant Flow (VRF) solution equipped with the company's...","/PRNewswire/ -- LG Electronics (LG) has announced the launch of the new Multi V™ i, a Variable Refrigerant Flow (VRF) solution equipped with the company's..."
QCOM,,"Microsoft packs Bing search engine, Edge browser with AI in big challenge to Google",https://financialpost.com/pmn/business-pmn/microsoft-packs-bing-search-engine-edge-browser-with-ai-in-big-challenge-to-google-4,financialpost.com,,2023-02-08T00:31:14Z,2023-02-08,"REDMOND — Microsoft Corp is revamping its Bing search engine and Edge Web browser with artificial intelligence, the company said on Tuesday, signaling its…","REDMOND — Microsoft Corp is revamping its Bing search engine and Edge Web browser with artificial intelligence, the company said on Tuesday, signaling its…"
QCOM,,"Microsoft packs Bing search engine, Edge browser with AI in big challenge to Google",https://financialpost.com/pmn/business-pmn/microsoft-packs-bing-search-engine-edge-browser-with-ai-in-big-challenge-to-google-3,financialpost.com,,2023-02-07T23:23:38Z,2023-02-07,"REDMOND — Microsoft Corp is revamping its Bing search engine and Edge Web browser with artificial intelligence, the company said on Tuesday, signaling its…","REDMOND — Microsoft Corp is revamping its Bing search engine and Edge Web browser with artificial intelligence, the company said on Tuesday, signaling its…"
QCOM,,"Microsoft packs Bing search engine, Edge browser with AI in big challenge to Google",https://financialpost.com/pmn/business-pmn/microsoft-packs-bing-search-engine-edge-browser-with-ai-in-big-challenge-to-google-2,financialpost.com,,2023-02-07T20:31:33Z,2023-02-07,"REDMOND — Microsoft Corp is revamping its Bing search engine and Edge web browser with artificial intelligence, the company said on Tuesday, in one of its…","REDMOND — Microsoft Corp is revamping its Bing search engine and Edge web browser with artificial intelligence, the company said on Tuesday, in one of its…"
QCOM,,It’s Bing vs Google as Microsoft steps up AI assault,https://techcentral.co.za/its-bing-vs-google-as-microsoft-steps-up-ai-assault/221879/,techcentral.co.za,,2023-02-07T19:15:43Z,2023-02-07,Microsoft is revamping its Bing search engine and Edge Web browser with artificial intelligence as it steps up its rivalry with Google.,Microsoft is revamping its Bing search engine and Edge Web browser with artificial intelligence as it steps up its rivalry with Google.
QCOM,,Utilities Amp Up Grid Performance with Latest Oracle Network Management Features,https://www.marketscreener.com/quote/stock/ORACLE-CORPORATION-13620698/news/Utilities-Amp-Up-Grid-Performance-with-Latest-Oracle-Network-Management-Features-42922298/,marketscreener.com,,2023-02-07T19:11:04Z,2023-02-07,New AI and automation capabilities provide better visibility and control over distributed energy resources and edge devices and help resolve network issues fast...,New AI and automation capabilities provide better visibility and control over distributed energy resources and edge devices and help resolve network issues fast...
QCOM,,"Automotive Lubricants Market Is Expected To Reach around USD 76.61 Billion by 2030, Grow at a CAGR Of 1.6% during Forecast Period 2023 To 2030 | Data By Contrive Datum Insights Pvt Ltd.",https://www.globenewswire.com/news-release/2023/02/07/2603392/0/en/Automotive-Lubricants-Market-Is-Expected-To-Reach-around-USD-76-61-Billion-by-2030-Grow-at-a-CAGR-Of-1-6-during-Forecast-Period-2023-To-2030-Data-By-Contrive-Datum-Insights-Pvt-Ltd.html,globenewswire.com,,2023-02-07T17:22:00Z,2023-02-07,"According to a market research study published by Contrive Datum Insights, The Asia-Pacific market for automotive lubricants was worth USD 27.36 billion in...","According to a market research study published by Contrive Datum Insights, The Asia-Pacific market for automotive lubricants was worth USD 27.36 billion in..."
QCOM,,"OnePlus 11R launched in India with Snapdragon 8+ Gen 1 SoC, price starts at Rs 39,999: Here are all details",https://www.businesstoday.in/technology/story/oneplus-11r-launched-in-india-with-snapdragon-8-gen-1-soc-price-starts-at-rs-39999-here-are-all-details-369407-2023-02-07,businesstoday.in,,2023-02-07T15:51:30Z,2023-02-07,The OnePlus 11R has been launched in India with a flagship grade Snapdragon 8+ Gen 1 chipset. The device ships with 100W fast charger. Here is everything you ne...,The OnePlus 11R has been launched in India with a flagship grade Snapdragon 8+ Gen 1 chipset. The device ships with 100W fast charger. Here is everything you ne...
QCOM,,"OnePlus 11 5G with Snapdragon 8 Gen 2 SoC, 50MP triple cameras launched in India at Rs 56,999",https://www.techlusive.in/mobile-phones/oneplus-11-5g-with-snapdragon-8-gen-2-soc-50mp-triple-cameras-launched-in-india-at-rs-56999-1348261/,bgr.in,,2023-02-07T15:32:44Z,2023-02-07,"OnePlus 11 5G with Snapdragon 8 Gen 2 SoC, 50MP triple cameras launched in India at Rs 56,999","OnePlus 11 5G with Snapdragon 8 Gen 2 SoC, 50MP triple cameras launched in India at Rs 56,999"
QCOM,,"OnePlus 11 is the cheapest Snapdragon 8 Gen 2 phone in India, launched at Rs 56,999",https://www.businesstoday.in/technology/story/oneplus-11-is-the-cheapest-snapdragon-8-gen-2-phone-in-india-launched-at-rs-56999-369404-2023-02-07,businesstoday.in,,2023-02-07T15:07:21Z,2023-02-07,"OnePlus 11 has been launched at a starting price of Rs 56,999 for the base model with 8GB RAM plus 128GB of internal storage.","OnePlus 11 has been launched at a starting price of Rs 56,999 for the base model with 8GB RAM plus 128GB of internal storage."
QCOM,,Nextech AR Achieves Major Generative AI Breakthrough in 3D Model Texture Creation,https://www.globenewswire.com/news-release/2023/02/07/2602994/0/en/Nextech-AR-Achieves-Major-Generative-AI-Breakthrough-in-3D-Model-Texture-Creation.html,globenewswire.com,,2023-02-07T13:10:00Z,2023-02-07,Generative AI is now giving Nextech a competitive edge and driving its transformation towards profitability and scale in the $100 Billion 3D model for...,Generative AI is now giving Nextech a competitive edge and driving its transformation towards profitability and scale in the $100 Billion 3D model for...
QCOM,,Automotive HMI Market Leads a Promising Growth Trajectory as Rear-seat Entertainment Captures the Front Seat: Fairfield Market Research,https://www.globenewswire.com/news-release/2023/02/07/2602985/0/en/Automotive-HMI-Market-Leads-a-Promising-Growth-Trajectory-as-Rear-seat-Entertainment-Captures-the-Front-Seat-Fairfield-Market-Research.html,globenewswire.com,,2023-02-07T13:04:00Z,2023-02-07,"London, Feb.  07, 2023  (GLOBE NEWSWIRE) -- Staggering investments in autonomous vehicles and connected automobiles shape the global automotive HMI market....","London, Feb.  07, 2023  (GLOBE NEWSWIRE) -- Staggering investments in autonomous vehicles and connected automobiles shape the global automotive HMI market...."
QCOM,,Qualcomm: Don't Miss Buying The Next Pullback (NASDAQ:QCOM),https://seekingalpha.com/article/4575851-qualcomm-stock-dont-miss-buying-next-pullback,seekingalpha.com,,2023-02-07T13:00:26Z,2023-02-07,Qualcomm's downstream customers are in a race against time to clear out their inventory before H1'23 ends.,Qualcomm's downstream customers are in a race against time to clear out their inventory before H1'23 ends.
QCOM,,Jio announces launch of True 5G services in 10 more cities across 8 states,https://www.livemint.com/industry/telecom/jio-announces-launch-of-true-5g-services-in-10-more-cities-across-8-states-11675767952156.html,livemint.com,,2023-02-07T11:40:53Z,2023-02-07,"With the new additions, the total count of cities with Jio 5G services reaches 236.Jio also expressed gratitude towards the governments of the 8 states for thei...","With the new additions, the total count of cities with Jio 5G services reaches 236.Jio also expressed gratitude towards the governments of the 8 states for thei..."
QCOM,,Asus ROG Phone 7 model numbers and launch timeline leaked,https://www.techlusive.in/mobile-phones/asus-rog-phone-7-tipped-to-launch-later-this-year-with-snapdragon-8-gen-2-1348147/,bgr.in,,2023-02-07T11:16:03Z,2023-02-07,Asus ROG Phone 7 tipped to launch later this year with Snapdragon 8 Gen 2,Asus ROG Phone 7 tipped to launch later this year with Snapdragon 8 Gen 2
QCOM,,OnePlus Cloud 11 Launch Event: How To Watch LIVE?,https://www.bqprime.com/technology/pfx-oneplus-cloud-11-launch-event-how-to-watch-live,bloombergquint.com,,2023-02-07T10:40:18Z,2023-02-07,OnePlus is just few hours away from its OnePlus 11 Cloud launch event. Read on to know how to watch the event live.,OnePlus is just few hours away from its OnePlus 11 Cloud launch event. Read on to know how to watch the event live.
QCOM,,Hyperview Selects Ambarella’s CV3-AD Family of Automotive AI Central Domain Controllers for Autonomous Driving High Performance Computing Platforms,https://www.globenewswire.com/news-release/2023/02/07/2602677/23306/en/Hyperview-Selects-Ambarella-s-CV3-AD-Family-of-Automotive-AI-Central-Domain-Controllers-for-Autonomous-Driving-High-Performance-Computing-Platforms.html,globenewswire.com,,2023-02-07T10:00:00Z,2023-02-07,"SANTA CLARA, Calif. and SHANGHAI, Feb.  07, 2023  (GLOBE NEWSWIRE) -- Ambarella, Inc. (NASDAQ: AMBA), an edge AI semiconductor company, and Hyperview, an...","SANTA CLARA, Calif. and SHANGHAI, Feb.  07, 2023  (GLOBE NEWSWIRE) -- Ambarella, Inc. (NASDAQ: AMBA), an edge AI semiconductor company, and Hyperview, an..."
QCOM,,ChatGPT mania pumps up Chinese AI technology stocks,https://economictimes.indiatimes.com/tech/technology/chatgpt-mania-pumps-up-chinese-ai-technology-stocks/articleshow/97690113.cms,economictimes.indiatimes.com,,2023-02-07T09:14:02Z,2023-02-07,"While ChatGPT is not accessible in China, mainland investors are still pumping up the shares of AI technology companies such as Hanwang Technology Co, TRS Infor...","While ChatGPT is not accessible in China, mainland investors are still pumping up the shares of AI technology companies such as Hanwang Technology Co, TRS Infor..."
QCOM,,5G Smartphone shipments in India grew 74 percent YoY in CY2022: Report,https://www.techlusive.in/mobile-phones/5g-smartphone-shipments-in-india-grew-74-percent-yoy-in-cy2022-report-1348010/,bgr.in,,2023-02-07T06:46:19Z,2023-02-07,5G Smartphone shipments in India grew 74 percent YoY in CY2022: Report,5G Smartphone shipments in India grew 74 percent YoY in CY2022: Report
QCOM,,iQOO Neo 7 5G gets benchmarked ahead of February 16 launch,https://www.techlusive.in/mobile-phones/iqoo-neo-7-5g-antutu-geekbench-and-3d-mark-results-show-impressive-performance-1347969/,bgr.in,,2023-02-07T06:18:10Z,2023-02-07,"iQOO Neo 7 5G AnTuTu, Geekbench, and 3D Mark results show impressive performance","iQOO Neo 7 5G AnTuTu, Geekbench, and 3D Mark results show impressive performance"
QCOM,,"Jim Cramer's Investing Club meeting Monday: Fed speech, Caterpillar, Cisco",https://www.cnbc.com/2023/02/06/jim-cramers-investing-club-meeting-monday-fed-speech-caterpillar-.html,cnbc.com,,2023-02-06T16:21:42Z,2023-02-06,"The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET.","The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET."
QCOM,,"Poco X5 Pro launched in India: Check price, specs",https://www.techlusive.in/mobile-phones/poco-x5-pro-5g-with-snapdragon-778g-launched-in-india-check-price-specs-availability-1347871/,bgr.in,,2023-02-06T15:23:57Z,2023-02-06,"Poco X5 Pro 5G with Snapdragon 778G launched in India: Check price, specs, availability","Poco X5 Pro 5G with Snapdragon 778G launched in India: Check price, specs, availability"
QCOM,,OnePlus Pad teased to come with a magnetic keyboard: All details,https://www.techlusive.in/news/oneplus-pad-confirmed-feature-magnetic-keyboard-stylus-launch-1347534/,bgr.in,,2023-02-05T05:02:01Z,2023-02-05,OnePlus Pad confirmed to feature a magnetic keyboard and stylus,OnePlus Pad confirmed to feature a magnetic keyboard and stylus
